RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
287,56918818,Customer_286,638,Germany,Male,72,7,41127.306368986625,2,1,1,67784.29678904373,1
288,33705256,Customer_287,664,France,Female,59,10,103657.93044083907,3,0,1,130721.27860122334,0
289,94504547,Customer_288,573,Spain,Female,36,2,82359.1192371447,1,0,0,79028.50007763211,0
290,87633091,Customer_289,671,Germany,Male,45,2,48497.804022277225,3,0,0,23187.257190928794,0
291,89452960,Customer_290,803,France,Female,25,3,79281.05385058107,1,0,0,169141.07243151698,0
292,65403796,Customer_291,572,Germany,Female,30,10,22873.471737711014,3,1,1,143512.3444648482,0
293,33508102,Customer_292,767,Spain,Female,47,10,19831.39652565297,2,1,1,86266.07881826536,0
294,19405634,Customer_293,799,Spain,Female,37,10,20574.834842185945,1,0,0,139119.98398666363,0
295,15853584,Customer_294,568,Spain,Male,29,1,2245.6110790311977,2,0,1,63321.27502655313,1
296,34947744,Customer_295,504,France,Male,52,3,88099.5624798411,2,0,0,111040.405738861,1
297,58491183,Customer_296,680,Germany,Male,43,1,250000.0,1,1,1,177479.29067908876,1
298,47856186,Customer_297,595,Germany,Male,21,2,27724.647813165808,2,1,0,31875.544124096104,0
299,58673237,Customer_298,836,Germany,Female,18,0,199266.1739406644,3,1,0,171146.14993279165,0
300,75293686,Customer_299,653,Spain,Female,36,0,69958.68750106299,3,0,0,160153.6664791511,1
301,11983509,Customer_300,569,France,Female,21,2,19110.55757332321,3,0,0,190402.4020260559,1
302,28298917,Customer_301,535,Spain,Female,18,2,895.1687759289326,3,0,0,108385.60415645846,0
303,53563237,Customer_302,758,Spain,Female,61,1,96478.63510017072,1,1,1,63382.32694879651,1
304,87729132,Customer_303,592,France,Female,43,1,89446.372106298,2,1,1,78113.32887056559,0
305,87275698,Customer_304,654,Spain,Female,41,6,19529.665223754913,1,0,1,132130.6388439329,0
306,83214389,Customer_305,745,Spain,Male,42,1,30339.238917375456,1,1,1,38114.40885150473,0
307,36365210,Customer_306,601,Germany,Male,27,6,171243.05994798854,3,0,0,77843.66792921926,0
308,68245345,Customer_307,645,France,Male,51,2,12829.88415596749,3,1,1,148450.87946366673,1
309,37180308,Customer_308,648,France,Male,43,8,135337.76548192906,3,0,1,119684.27387025692,0
310,21326237,Customer_309,718,Germany,Male,33,0,13904.580313398706,3,1,1,23410.779616173248,0
311,96343264,Customer_310,709,France,Male,35,0,49294.00578232715,2,1,0,105197.33731231822,0
312,71864219,Customer_311,627,Germany,Male,26,5,51830.99207092342,4,1,1,110352.54780856842,0
313,64434670,Customer_312,656,Spain,Female,38,10,47912.15959556231,2,0,0,143622.70031596947,1
314,97692768,Customer_313,612,France,Female,41,0,25468.38394604522,3,1,0,13595.452891960607,1
315,43255876,Customer_314,502,France,Female,38,0,21913.385348338812,1,1,0,92300.86733966383,0
316,59114107,Customer_315,675,Spain,Female,45,10,99081.48358634839,1,1,1,178630.0688069387,0
317,25900476,Customer_316,839,Spain,Male,43,0,24188.828987074285,2,1,0,16326.076485478363,1
318,50820227,Customer_317,561,France,Male,48,1,70604.36748670714,1,0,0,138272.77879061512,0
319,89688895,Customer_318,572,France,Male,59,10,140622.38548870233,1,0,1,53636.41173840397,1
320,97927856,Customer_319,562,France,Male,53,8,136066.23134188633,1,0,1,84591.82141535475,0
321,63059071,Customer_320,722,Germany,Female,59,2,13717.756186385348,3,1,0,178158.14450273852,1
322,99595920,Customer_321,694,France,Female,32,10,79758.80218367164,3,1,0,79889.65748041295,0
323,22707035,Customer_322,634,France,Female,37,4,69150.36419764195,2,1,1,114353.19691504599,0
324,15130397,Customer_323,558,Spain,Female,54,0,24844.810314339295,4,1,1,28476.808812672713,0
325,80560220,Customer_324,659,Spain,Male,55,6,37251.20568383785,3,1,0,72763.82679454488,1
326,46998516,Customer_325,493,Germany,Male,34,3,25172.311889106924,1,1,1,38275.57925054425,0
327,46481541,Customer_326,664,Spain,Female,54,4,57762.672699242365,2,0,0,117387.62495444484,0
328,76385640,Customer_327,737,France,Female,30,10,122080.60451809016,4,1,0,98213.63386529667,0
329,76880548,Customer_328,524,France,Female,52,0,157475.36138686645,3,0,0,61435.3060795834,1
330,88384476,Customer_329,496,Germany,Female,44,5,96232.58458758704,2,0,1,199921.0124238961,0
331,52058334,Customer_330,807,Spain,Female,24,3,49543.79166683601,2,0,0,40465.50774514712,0
332,59742523,Customer_331,588,Spain,Female,38,1,237926.7671123033,3,1,1,167111.994113491,0
333,49769056,Customer_332,763,Spain,Male,77,5,62237.66831393906,2,1,1,18325.517303480563,0
334,65174259,Customer_333,634,Germany,Male,48,5,48835.16522299644,1,0,0,171135.5678207425,1
335,66688830,Customer_334,633,Spain,Female,79,9,145749.6633350911,2,0,0,101455.37951782202,1
336,53369428,Customer_335,693,Spain,Male,23,10,15307.882438678564,2,0,1,167622.33536759982,0
337,24650271,Customer_336,561,Spain,Male,56,4,12887.309409222347,1,1,0,152361.45934214393,1
338,41725526,Customer_337,663,France,Male,18,1,114431.37888282513,2,1,0,119474.59588589553,1
339,89348896,Customer_338,611,Germany,Female,44,3,153346.61251168087,3,0,0,81592.640907965,0
340,28992383,Customer_339,517,France,Male,54,2,5666.909170420956,2,1,1,136973.17328109217,1
341,80995266,Customer_340,683,Germany,Male,57,1,108321.62833506233,2,0,0,168443.3864295733,1
342,66877183,Customer_341,623,Spain,Male,33,4,41433.71532596815,3,1,0,106412.87737696234,1
343,94574185,Customer_342,634,France,Male,60,5,91235.50165004218,3,0,1,89750.77649989256,0
344,11989173,Customer_343,528,Spain,Male,36,4,10874.274228187754,3,0,0,38509.809714678,0
345,46635193,Customer_344,809,Spain,Male,42,10,250000.0,2,0,1,180444.67445724507,0
346,42474983,Customer_345,737,Germany,Male,38,1,159824.24823634257,1,0,0,61949.03230889557,1
347,43999533,Customer_346,746,Spain,Female,27,2,39062.22839863003,2,1,1,34859.84243612192,0
348,24716695,Customer_347,619,France,Male,68,5,167871.41965653992,3,1,1,24064.38163986923,0
349,73967150,Customer_348,477,Germany,Male,45,4,168981.58637178715,1,1,0,153038.05298959464,1
350,73981206,Customer_349,845,Germany,Male,61,0,46388.1939203545,1,0,0,138759.95528484663,1
351,74785345,Customer_350,643,France,Female,60,1,220147.90160871454,2,1,0,34282.84333283665,1
352,27882750,Customer_351,575,Spain,Male,30,1,250000.0,2,0,1,111468.92828811564,1
353,88725274,Customer_352,691,Spain,Female,63,9,18367.073789410653,4,0,0,40356.45372789909,1
354,70303849,Customer_353,766,Spain,Male,52,10,5174.466404471431,1,1,0,83854.52298260518,0
355,20192257,Customer_354,647,Spain,Female,29,1,30164.6352256224,2,0,1,159083.53385199892,0
356,53167705,Customer_355,777,Spain,Female,51,0,50329.7516546883,3,0,1,54513.19378622829,1
357,31130343,Customer_356,758,Germany,Female,29,1,7294.2082866224955,2,1,0,16809.601989342238,1
358,50869792,Customer_357,542,Germany,Male,69,0,11369.258345791257,2,1,0,48013.47655900383,1
359,59913224,Customer_358,582,France,Female,57,1,250000.0,3,0,0,87042.84309535431,1
360,74356138,Customer_359,745,Spain,Male,43,1,100255.8639212399,1,0,1,57121.915727804575,0
361,77607727,Customer_360,378,Spain,Male,63,3,155920.96638396333,3,1,1,147657.6310725721,0
362,63007836,Customer_361,635,Spain,Male,21,1,250000.0,1,0,0,160272.54891172255,1
363,75541801,Customer_362,506,France,Female,33,4,35628.5476565984,1,1,0,56899.75847650886,0
364,68114585,Customer_363,602,Spain,Male,41,2,87323.70761578034,2,0,1,62197.56256227578,0
365,36658609,Customer_364,620,Germany,Female,78,8,15252.59087548471,3,0,1,117107.91616733109,0
366,86294551,Customer_365,614,Spain,Male,28,10,60166.46001960016,1,1,0,153364.92394409,0
367,40024204,Customer_366,594,France,Male,19,2,17667.63900070823,1,1,1,192336.95208009434,0
368,92008891,Customer_367,540,Germany,Male,23,0,13114.99274032062,1,0,0,68213.1018997701,1
369,58715257,Customer_368,850,Germany,Male,58,1,7772.453331660336,2,1,1,183237.44101377655,1
370,32268806,Customer_369,836,Germany,Male,36,0,65015.51492565883,1,1,0,45832.29248628915,1
371,16512440,Customer_370,533,Spain,Male,42,2,224457.0509842306,2,0,1,19323.861809244,0
372,22431395,Customer_371,808,France,Male,56,5,9777.099823860282,1,0,1,160896.94542039762,0
373,83208492,Customer_372,610,France,Female,42,3,52334.01284281727,2,0,0,101760.8226434907,1
374,39093907,Customer_373,662,Spain,Male,48,1,87132.73043776836,2,0,0,26067.967076956542,1
375,46253447,Customer_374,643,France,Male,53,7,51367.84541310762,3,0,1,24984.667550273225,1
376,72134783,Customer_375,584,Germany,Female,38,0,182090.6540255847,1,0,0,14153.78315433023,1
377,72460303,Customer_376,748,Germany,Female,42,1,13640.732749802315,2,0,0,69300.87111041501,1
378,93831437,Customer_377,662,France,Female,48,5,1834.4986637781435,3,0,0,150133.39416862102,1
379,74447435,Customer_378,602,France,Male,58,1,36230.828920974,4,1,0,136935.79819504987,1
380,59895282,Customer_379,519,Spain,Female,33,5,60808.503547218934,2,1,0,199929.41013411834,0
381,12503771,Customer_380,560,Spain,Male,18,10,22028.224283032505,2,0,1,123487.07615669562,0
382,80286689,Customer_381,485,Spain,Female,55,8,13833.304874515834,2,1,1,32401.414225830926,0
383,10996161,Customer_382,651,Spain,Male,58,0,122544.33205969434,2,1,0,195941.39787851088,1
384,14183839,Customer_383,530,Spain,Female,48,3,15672.266584814388,1,1,1,142146.606355266,0
385,77775190,Customer_384,623,Spain,Male,49,2,43846.47446073194,2,0,0,82057.83960040925,0
386,77758014,Customer_385,787,Germany,Male,36,10,231722.09147929703,4,0,1,58122.81095633182,0
387,30153173,Customer_386,769,France,Male,52,10,71142.61297252277,2,0,1,53445.093842675255,0
388,77227698,Customer_387,646,Spain,Female,57,0,51645.33150375324,2,0,1,191746.15717144054,0
389,58939582,Customer_388,641,Germany,Female,45,10,33500.86257267434,3,0,0,90608.58323585895,0
390,66224957,Customer_389,837,France,Female,82,1,55107.939364668266,2,1,1,103304.32673470596,0
391,32725756,Customer_390,702,France,Female,21,1,99406.04999706833,2,0,0,169244.8789753355,1
392,81531065,Customer_391,617,France,Female,47,2,129670.36037017919,2,0,1,193183.8599328845,0
393,11079600,Customer_392,507,Spain,Male,27,1,78704.0386006045,2,1,0,12415.725026149676,1
394,36191539,Customer_393,689,Spain,Female,58,9,117161.90051549485,2,0,0,198153.79096891847,0
395,42576169,Customer_394,732,Spain,Male,21,2,6943.011827402187,2,0,1,25805.253468025454,0
396,53381573,Customer_395,586,France,Male,24,8,1085.9072536219169,2,1,0,169251.05753743084,1
397,80612021,Customer_396,679,France,Male,35,10,99435.40457087064,3,1,1,190631.82164830962,0
398,35050090,Customer_397,613,Germany,Male,48,9,22755.790942904154,1,1,1,117304.04843072956,0
399,18849851,Customer_398,631,Germany,Female,36,2,157582.53103266418,3,1,1,115533.0299117918,0
400,70779108,Customer_399,401,Germany,Female,36,6,57566.172235484286,1,1,0,137632.894045351,0
401,76009351,Customer_400,627,Germany,Female,42,3,48831.46305049983,2,1,0,78062.86276963077,1
402,95871668,Customer_401,746,France,Female,41,7,111150.5415625264,2,0,0,42826.02424163138,0
403,94890726,Customer_402,586,Spain,Female,67,0,101347.34670615388,4,1,0,24100.86473241672,0
404,97753580,Customer_403,655,Spain,Female,55,5,91374.78692783315,2,1,0,177590.98772840857,0
405,39549535,Customer_404,574,Spain,Male,40,7,87814.7651819038,3,1,1,114706.69866916438,0
406,10449395,Customer_405,686,Spain,Female,76,7,54331.74079354154,2,1,1,142353.680212154,0
407,31921117,Customer_406,628,Germany,Male,52,10,195760.2813204537,4,0,1,74147.95960528075,0
408,50308782,Customer_407,556,France,Male,30,0,165984.22330149982,1,1,0,163631.63732349066,0
409,61592034,Customer_408,783,Spain,Male,48,2,29969.236026932846,2,0,1,77514.56395972117,0
410,63386038,Customer_409,742,France,Male,53,3,122489.28605363118,3,1,1,17195.119265105845,0
411,67351079,Customer_410,589,Germany,Female,34,1,166305.2574835898,2,0,1,75062.14191312874,1
412,41530803,Customer_411,699,Germany,Female,29,1,72225.17676813185,3,0,0,171792.80108094678,0
413,43266319,Customer_412,703,Spain,Male,46,0,60823.75509179144,2,0,0,176608.89175153858,0
414,40503180,Customer_413,714,Spain,Female,39,8,83579.73363527596,3,1,0,187692.7303034787,0
415,13379569,Customer_414,480,Germany,Male,67,10,13350.276091854674,1,1,0,105691.74056496231,1
416,80009467,Customer_415,750,Germany,Male,56,0,6854.692084119343,2,1,0,191813.99451985428,1
417,54910237,Customer_416,593,France,Male,35,0,128672.52282831099,2,1,0,105635.22814096381,0
418,52165906,Customer_417,614,Germany,Male,51,1,63880.16667402218,3,1,0,40586.28751754316,0
419,69855504,Customer_418,850,France,Female,64,3,9801.001652349458,2,1,0,106173.7726873336,1
420,99473854,Customer_419,680,Germany,Male,24,7,40379.92586349551,2,1,1,175238.39380138493,0
421,16319707,Customer_420,611,France,Female,29,0,26561.684487414783,2,0,1,159615.10975795725,0
422,78532150,Customer_421,429,Germany,Male,44,5,156245.43781955368,3,1,0,93365.35411113217,0
423,13695961,Customer_422,788,Germany,Female,45,0,53076.96147016501,1,0,1,51632.01784168489,0
424,88911293,Customer_423,515,France,Female,44,10,64619.66456585474,2,0,1,121073.25850981177,0
425,46396424,Customer_424,549,France,Female,40,10,20119.434863456623,2,0,1,187034.5843774713,0
426,14294539,Customer_425,616,Spain,Male,40,10,120357.49335615951,2,0,1,45028.24356345947,0
427,21609076,Customer_426,791,Spain,Male,50,0,199553.1037848468,3,1,1,167405.68380343815,0
428,83204793,Customer_427,727,Germany,Female,62,3,117944.75283706276,1,1,1,39344.545980500174,0
429,48498937,Customer_428,634,Germany,Female,37,0,50922.48674320731,3,0,1,184844.4835680874,0
430,10803328,Customer_429,680,France,Male,81,4,135176.16980780615,2,1,1,142200.23953009542,0
431,30840174,Customer_430,589,Germany,Female,74,1,15615.32166190282,3,1,1,32158.208793246627,1
432,11043233,Customer_431,663,Spain,Female,64,7,9028.25730054419,2,0,1,49725.64441121194,0
433,87209213,Customer_432,657,France,Female,54,5,43248.254915293976,1,1,0,186223.75960345598,0
434,10529525,Customer_433,746,Germany,Male,75,4,15024.299483315812,2,1,0,107215.54755745523,1
435,26953831,Customer_434,746,France,Male,40,8,22497.851406117214,3,1,1,97027.4810014632,0
436,66996736,Customer_435,699,Spain,Male,32,3,65981.86084174711,3,0,1,22566.666906288887,0
437,84583311,Customer_436,613,Spain,Male,37,1,38801.404827211765,2,0,0,27421.432861475565,1
438,81709884,Customer_437,724,Spain,Male,29,4,150675.56476690536,3,0,0,141897.3611064674,0
439,92235366,Customer_438,640,Germany,Male,46,10,19176.201385076598,2,1,0,157965.44974566373,0
440,13699391,Customer_439,541,Germany,Female,49,4,250000.0,2,0,0,174935.49451627248,0
441,87183765,Customer_440,609,Germany,Female,48,4,33400.482291037035,1,0,0,106319.39347379436,1
442,58487260,Customer_441,658,Germany,Female,44,10,54332.801483735726,1,1,0,73492.580574978,0
443,67338102,Customer_442,741,Germany,Female,46,3,10645.968939343276,2,0,0,129438.96538289242,1
444,80721474,Customer_443,631,Germany,Female,71,10,64937.47062713565,1,1,1,128187.4889457711,1
445,25192217,Customer_444,529,Spain,Female,54,0,243864.4072817672,2,1,0,18119.28810612015,1
446,62496015,Customer_445,655,Spain,Male,58,3,103791.62770116255,3,0,1,188462.2029318061,0
447,20292658,Customer_446,661,Germany,Female,47,1,20983.955618766995,2,1,0,132648.92569959495,1
448,43698788,Customer_447,668,Spain,Female,20,3,43836.98804279577,2,1,1,12806.704581551654,1
449,71819576,Customer_448,741,France,Male,18,0,41560.433391893275,2,1,0,192386.92247485,1
450,73362116,Customer_449,751,Germany,Male,76,1,7731.213995302568,1,0,1,191071.2501757664,1
451,11748014,Customer_450,590,France,Female,37,1,162768.2616612561,1,1,1,189803.06488336052,0
452,50711152,Customer_451,588,Germany,Female,35,1,36029.02729650288,2,1,1,179060.0866226952,1
453,60296557,Customer_452,545,Germany,Female,48,0,51129.885508566316,2,1,1,46374.16523894073,0
454,56216125,Customer_453,719,Spain,Male,53,8,25818.696333085787,1,0,0,195691.28150950215,0
455,79397491,Customer_454,794,France,Male,55,1,12400.596980822522,2,1,0,155139.12135205237,1
456,91949124,Customer_455,618,Spain,Male,71,2,174293.7908275589,2,1,0,132309.18625216113,0
457,33295179,Customer_456,625,Germany,Male,67,0,2858.6026331941457,3,0,0,189190.91388414014,1
458,83706383,Customer_457,796,France,Female,32,0,38296.860959256155,2,0,1,83386.36657202349,1
459,27541337,Customer_458,700,Germany,Female,59,10,98393.42235374096,2,1,0,187061.6436195623,1
460,67399769,Customer_459,693,Spain,Female,39,9,27705.73940224211,3,0,0,125701.38303273398,0
461,30279846,Customer_460,530,Germany,Male,42,9,44298.16730130465,2,1,0,120729.94098195736,1
462,20970723,Customer_461,717,Germany,Male,28,2,62340.61857168234,3,0,1,133287.8307724528,0
463,82807712,Customer_462,557,Spain,Female,19,0,250000.0,1,0,0,153674.82514811636,1
464,82193785,Customer_463,536,Germany,Female,44,0,106504.76446892231,3,1,0,95412.72677029495,0
465,60018037,Customer_464,615,France,Female,30,4,250000.0,1,1,0,196337.77328880943,0
466,53351876,Customer_465,591,Spain,Male,58,8,88603.61252575097,2,0,0,28265.294759104498,0
467,60166883,Customer_466,627,Germany,Female,40,10,23506.06291360993,2,1,0,183756.10280099904,0
468,70361505,Customer_467,505,Spain,Male,49,1,25421.974526414484,1,0,0,135449.14265158869,1
469,56787763,Customer_468,745,Germany,Female,65,1,129643.76868719657,2,1,0,183019.90754059458,1
470,75732489,Customer_469,762,Spain,Female,22,0,41858.66426169877,2,1,1,81063.86329572444,1
471,13693305,Customer_470,455,Spain,Male,34,7,34679.35391066508,2,1,0,167774.6774143637,0
472,23470137,Customer_471,747,France,Male,47,1,217659.9845362388,2,0,1,127642.62337007959,0
473,14466271,Customer_472,568,Spain,Male,49,3,999.1128762121655,2,1,1,168172.2314247579,0
474,64717184,Customer_473,735,France,Female,61,10,55827.80715097487,2,0,1,72823.51584801468,0
475,44907127,Customer_474,643,Spain,Male,58,6,111899.67254143514,1,1,1,184411.20821473666,1
476,20495300,Customer_475,652,Spain,Female,46,0,99933.49452539468,3,1,1,185718.677140224,0
477,38709379,Customer_476,631,Germany,Male,49,0,34364.45050650981,2,1,1,101046.60741438296,0
478,44654999,Customer_477,771,Germany,Female,49,7,57533.47989197432,2,0,1,87008.92374072263,0
479,37451727,Customer_478,526,Germany,Male,22,4,419.46794012901466,1,0,0,119956.86733267149,1
480,84815222,Customer_479,710,Spain,Male,42,6,57401.469645082994,2,0,1,49303.54177018404,0
481,38997889,Customer_480,760,Spain,Female,48,0,66943.28995504009,2,1,1,105075.87302890708,1
482,58978079,Customer_481,721,France,Male,51,10,155833.02256117054,1,0,1,180552.62504380656,1
